Wave Number,A_100 c,A_50 a,A_50 b,A_50 c,B_100 a,B_100 b,B_100 c,B_50 b,B_50 c,D_100 a,D_100 c,D_50 a,D_50 b,D_50 c,M_100 b,M_100 c,M_50 a,M_50 c,T2_100 a,T2_100 b,T2_100 c,T2_25 a,T2_25 b,T2_25 c,T2_50 b,T2_50 c,T2_75 b,T2_75 c,T_100 a,T_100 b,T_100 c,T_25 a,T_25 b,T_25 c,T_50 a,T_50 b,T_50 c,T_75 a,T_75 b,T_75 c,V1_0 a,V1_0 b,V2_0 d,V2_0 e,V2_0 f,V_0 a,V_0 b,V_0 c
2486.991,5.791756,3.843106,3.604895,4.186546,5.29416,4.430255,6.274138,3.311634,3.470905,9.504312,7.714575,4.786487,4.554414,5.483164,10.5394,11.1,6.946771,7.042459,6.297289,6.286224,5.354311,2.297658,2.450698,2.121315,3.413927,3.039202,4.389844,5.325029,5.96,6.52,5.95,1.36,1.88,2.55,2.95,2.22,2.99,4.81,4.49,4.05,1.619987,1.244693,1.529509,2.022496,2.260194,1.4,1.91,2.79
2487.955,5.901817,3.85699,3.717732,4.346132,5.460993,4.427606,6.378232,3.253352,3.411868,9.486764,7.792036,4.951621,4.725085,5.469501,10.57764,11.3,6.917552,7.120868,6.366047,6.057575,5.248329,2.313523,2.49153,2.085264,3.369134,3.073428,4.46788,5.408768,6.15,6.56,5.92,1.3,1.81,2.59,3.03,2.14,2.88,4.82,4.51,4.09,1.772118,1.251406,1.568941,1.954994,2.283664,1.37,1.99,2.78
2488.919,5.985454,3.860393,3.793372,4.486742,5.696915,4.394283,6.396457,3.189025,3.340493,9.482748,7.872374,5.110674,4.916503,5.465652,10.62171,11.4,6.891784,7.162201,6.377714,5.847499,5.115519,2.362594,2.506723,2.058719,3.311279,3.149164,4.501365,5.458375,6.31,6.64,5.92,1.27,1.76,2.62,3.06,2.09,2.77,4.79,4.5,4.12,1.899013,1.250005,1.637976,1.861992,2.303558,1.37,2.07,2.73
2489.884,6.03219,3.855832,3.820857,4.597077,5.95488,4.337128,6.3473,3.122349,3.27759,9.512332,7.958092,5.240387,5.092038,5.475335,10.65861,11.5,6.864825,7.156285,6.339963,5.684531,4.972991,2.433521,2.489669,2.051185,3.252208,3.248783,4.489808,5.478435,6.41,6.75,5.93,1.28,1.71,2.63,3.06,2.1,2.67,4.71,4.46,4.13,1.986261,1.219855,1.730982,1.769366,2.320623,1.39,2.13,2.65
2490.848,6.041543,3.845007,3.79371,4.66952,6.188334,4.268562,6.258985,3.056002,3.242201,9.578977,8.054429,5.324803,5.217246,5.50078,10.67806,11.6,6.832798,7.103152,6.272637,5.58998,4.845913,2.511206,2.44057,2.067389,3.20586,3.349742,4.440454,5.478796,6.42,6.86,5.96,1.32,1.68,2.62,3.03,2.16,2.57,4.58,4.38,4.12,2.025932,1.155338,1.83865,1.70061,2.340355,1.45,2.18,2.58
2491.812,6.021424,3.827701,3.712527,4.700694,6.362087,4.199775,6.159256,2.993749,3.246397,9.670987,8.163933,5.356771,5.270505,5.539654,10.67419,11.6,6.794512,7.015836,6.199267,5.574628,4.757355,2.582171,2.368501,2.105622,3.185086,3.429369,4.364369,5.468087,6.36,6.95,5.99,1.38,1.66,2.57,2.98,2.26,2.45,4.43,4.28,4.1,2.02161,1.06887,1.94911,1.66527,2.370378,1.54,2.22,2.53
2492.776,5.98443,3.802212,3.58702,4.691288,6.457968,4.1364,6.06757,2.9424,3.292495,9.768486,8.281976,5.338121,5.249637,5.583519,10.64593,11.5,6.751091,6.918153,6.139046,5.635507,4.718109,2.637545,2.290612,2.158056,3.197704,3.469083,4.272649,5.448805,6.24,7.01,6.04,1.47,1.66,2.52,2.92,2.4,2.32,4.28,4.14,4.07,1.990978,0.9867666,2.04964,1.654052,2.416119,1.64,2.24,2.51
2493.74,5.943471,3.766834,3.435789,4.645727,6.475307,4.078428,5.992036,2.911587,3.373678,9.851996,8.395811,5.278338,5.172022,5.619027,10.59681,11.4,6.704079,6.837656,6.102708,5.754622,4.721994,2.672651,2.227993,2.212919,3.243433,3.457752,4.174119,5.41648,6.07,7.05,6.07,1.55,1.7,2.46,2.87,2.54,2.19,4.15,3.99,4.05,1.960243,0.9382264,2.129715,1.646836,2.477039,1.74,2.26,2.53
2494.705,5.908471,3.722005,3.283039,4.57186,6.427622,4.023512,5.931129,2.910884,3.477423,9.909323,8.488052,5.191444,5.067994,5.631967,10.53473,11.2,6.654149,6.796483,6.09309,5.902551,4.749715,2.684888,2.199746,2.258001,3.313453,3.394189,4.075032,5.363315,5.89,7.06,6.1,1.63,1.77,2.42,2.85,2.67,2.06,4.07,3.83,4.05,1.950359,0.9394494,2.184415,1.627821,2.545814,1.82,2.27,2.59
2495.669,5.885419,3.6724,3.153095,4.480194,6.336995,3.971162,5.878394,2.946167,3.589834,9.938931,8.542861,5.092123,4.969716,5.612706,10.47092,11.1,6.601572,6.803739,6.108564,6.046668,4.779493,2.672752,2.21811,2.284532,3.393055,3.288305,3.980161,5.284373,5.71,7.04,6.12,1.69,1.88,2.4,2.86,2.78,1.97,4.05,3.68,4.07,1.965704,0.9840569,2.216166,1.596594,2.61123,1.87,2.25,2.65
2496.633,5.877879,3.627715,3.064718,4.381925,6.227842,3.925551,5.827543,3.01756,3.698962,9.948846,8.551759,4.992931,4.899862,5.560744,10.41762,10.9,6.547446,6.852504,6.146527,6.15995,4.798224,2.637296,2.286319,2.290025,3.466291,3.160173,3.894149,5.18299,5.54,7,6.12,1.73,2,2.41,2.91,2.84,1.93,4.08,3.55,4.11,1.997193,1.050449,2.233206,1.56908,2.663398,1.89,2.22,2.71
2497.597,5.889349,3.600814,3.027286,4.285703,6.122077,3.895509,5.775745,3.118846,3.796228,9.951196,8.516391,4.903576,4.865253,5.486138,10.38423,10.8,6.494267,6.922542,6.204862,6.226645,4.806899,2.584327,2.398032,2.278947,3.520779,3.036469,3.822083,5.072525,5.38,6.94,6.12,1.76,2.12,2.44,3.01,2.86,1.95,4.15,3.47,4.18,2.035593,1.116311,2.24454,1.567888,2.698423,1.87,2.16,2.73
2498.562,5.924141,3.603331,3.039848,4.194345,6.037656,3.891728,5.724134,3.237348,3.87625,9.954624,8.447571,4.831697,4.858256,5.406979,10.37401,10.8,6.445788,6.98762,6.280872,6.244187,4.817451,2.52468,2.537606,2.26106,3.550908,2.944707,3.769013,4.973142,5.24,6.88,6.12,1.8,2.22,2.49,3.15,2.84,2.03,4.24,3.44,4.26,2.079232,1.166912,2.253105,1.606903,2.720119,1.84,2.11,2.72
2499.526,5.985337,3.640477,3.092907,4.1033,5.989796,3.922518,5.676222,3.355386,3.936052,9.958582,8.361718,4.783786,4.864034,5.343822,10.38347,10.8,6.406991,7.024655,6.368717,6.222526,4.843451,2.471727,2.682779,2.248375,3.558377,2.90649,3.738873,4.904808,5.12,6.83,6.11,1.83,2.28,2.53,3.3,2.78,2.16,4.33,3.46,4.36,2.129731,1.197416,2.251131,1.681249,2.737878,1.8,2.09,2.66
2500.49,6.070759,3.707712,3.172321,4.0021,5.991024,3.990253,5.635723,3.455097,3.974306,9.953048,8.276521,4.765353,4.868589,5.313412,10.4049,10.8,6.384003,7.02147,6.457562,6.180828,4.890474,2.437779,2.810687,2.251989,3.549907,2.931269,3.73374,4.879864,5.02,6.81,6.11,1.88,2.31,2.57,3.44,2.71,2.3,4.38,3.51,4.46,2.183365,1.212822,2.221885,1.770642,2.761652,1.74,2.12,2.56
2501.454,6.169657,3.791146,3.264316,3.878527,6.046553,4.090078,5.605258,3.525008,3.991059,9.924125,8.207412,4.779894,4.863764,5.324309,10.4305,10.9,6.382806,6.980645,6.532455,6.140495,4.952069,2.431158,2.904645,2.279694,3.533189,3.012551,3.753899,4.898825,4.94,6.82,6.1,1.92,2.31,2.58,3.53,2.64,2.43,4.39,3.59,4.56,2.228394,1.226279,2.148372,1.850677,2.796322,1.68,2.2,2.44
2502.419,6.262944,3.871923,3.359979,3.724245,6.147862,4.21106,5.586504,3.564089,3.988173,9.86249,8.165569,4.82711,4.848407,5.375587,10.45583,11,6.406603,6.918428,6.578336,6.116024,5.01353,2.454344,2.958088,2.334453,3.51326,3.128793,3.798486,4.950953,4.89,6.87,6.08,1.96,2.29,2.58,3.57,2.59,2.53,4.36,3.71,4.65,2.25028,1.255018,2.024697,1.902595,2.838202,1.6,2.34,2.31
2503.383,6.327559,3.932931,3.457123,3.540103,6.271915,4.338928,5.581327,3.580441,3.97026,9.770219,8.157498,4.901422,4.826908,5.458055,10.48102,11.1,6.453368,6.859373,6.585577,6.109241,5.060812,2.503184,2.97384,2.413574,3.49154,3.249812,3.865865,5.01833,4.89,6.94,6.07,2,2.27,2.56,3.54,2.57,2.58,4.29,3.85,4.72,2.239131,1.313671,1.86394,1.918778,2.875618,1.51,2.51,2.17
2504.347,6.343269,3.964927,3.558298,3.339365,6.389327,4.459251,5.592602,3.585773,3.945195,9.662385,8.185906,4.991661,4.806528,5.556481,10.50986,11.1,6.515478,6.828495,6.554155,6.111917,5.08933,2.567829,2.959847,2.508558,3.467915,3.346465,3.95314,5.081186,4.93,7.01,6.07,2.02,2.25,2.54,3.45,2.58,2.58,4.23,4.01,4.75,2.194222,1.407171,1.69747,1.904583,2.893499,1.42,2.67,2.02
2505.311,6.298989,3.969056,3.665717,3.147387,6.476042,4.560137,5.623729,3.589293,3.922937,9.562525,8.251296,5.081988,4.794864,5.652028,10.54723,11.2,6.581658,6.843244,6.49411,6.114855,5.107841,2.635544,2.923976,2.605692,3.443901,3.399508,4.055065,5.122986,5.02,7.06,6.07,2.03,2.23,2.51,3.34,2.62,2.55,4.19,4.18,4.75,2.124741,1.52765,1.563132,1.876447,2.879688,1.34,2.78,1.88
2506.276,6.196377,3.954506,3.775688,2.996987,6.520826,4.633927,5.67657,3.594084,3.912353,9.493805,8.352756,5.154076,4.798248,5.725062,10.59591,11.2,6.639989,6.907675,6.421629,6.115995,5.135146,2.694,2.870629,2.687377,3.424412,3.404428,4.163442,5.134566,5.13,7.06,6.09,2.04,2.2,2.5,3.23,2.67,2.51,4.2,4.35,4.72,2.047747,1.65727,1.486064,1.856103,2.829912,1.3,2.82,1.74
2507.24,6.049362,3.932901,3.875715,2.919643,6.525677,4.67767,5.748643,3.597007,3.917207,9.46994,8.486323,5.191146,4.820988,5.758795,10.65434,11.2,6.680686,7.01094,6.352365,6.122197,5.191228,2.733974,2.800401,2.734325,3.417206,3.371214,4.267893,5.116248,5.26,7,6.12,2.05,2.17,2.49,3.12,2.7,2.47,4.26,4.5,4.67,1.984078,1.774457,1.467455,1.862475,2.749356,1.29,2.77,1.63
2508.204,5.879912,3.912907,3.946269,2.934224,6.501731,4.69255,5.831156,3.59172,3.933591,9.490106,8.641151,5.183785,4.864513,5.743508,10.71641,11.1,6.698035,7.131108,6.294998,6.145617,5.287525,2.751569,2.712531,2.728989,3.430686,3.320119,4.357917,5.077,5.39,6.9,6.15,2.06,2.13,2.51,3.03,2.71,2.45,4.38,4.62,4.6,1.952494,1.860421,1.494371,1.904443,2.650874,1.33,2.66,1.56
2509.168,5.711594,3.89766,3.967079,3.038326,6.464072,4.682943,5.909569,3.573553,3.950586,9.540281,8.796797,5.135282,4.926098,5.680071,10.77371,11,6.691251,7.243131,6.248135,6.198834,5.421128,2.749704,2.608565,2.660526,3.471188,3.275218,4.425292,5.030536,5.51,6.76,6.17,2.06,2.1,2.54,2.96,2.69,2.47,4.53,4.69,4.52,1.963276,1.904346,1.556981,1.977759,2.551468,1.39,2.5,1.53
2510.133,5.563624,3.885105,3.925577,3.208478,6.427265,4.655831,5.967367,3.544019,3.954423,9.600248,8.92554,5.062815,4.998196,5.580817,10.81962,10.9,6.664045,7.327749,6.202157,6.291057,5.574888,2.737157,2.495249,2.530513,3.540565,3.25749,4.465977,4.990068,5.6,6.61,6.17,2.05,2.09,2.58,2.89,2.65,2.53,4.69,4.71,4.43,2.013979,1.906132,1.651295,2.067359,2.468739,1.45,2.34,1.54
2511.097,5.447728,3.869945,3.823845,3.409697,6.401985,4.620918,5.991823,3.512356,3.934342,9.652833,9.000186,4.992203,5.069421,5.466257,10.85311,10.8,6.623032,7.377562,6.145384,6.425158,5.722676,2.723777,2.384815,2.357089,3.634527,3.279076,4.481179,4.964123,5.66,6.49,6.15,2.01,2.12,2.62,2.83,2.6,2.6,4.84,4.69,4.33,2.089883,1.875428,1.769724,2.153747,2.417434,1.51,2.2,1.61
2512.061,5.368651,3.846686,3.680697,3.607914,6.393226,4.590594,5.979004,3.492924,3.887263,9.690926,9.003465,4.947591,5.126546,5.357874,10.88002,10.8,6.575597,7.397727,6.071534,6.594851,5.837782,2.714039,2.292139,2.173844,3.742183,3.340773,4.477536,4.955153,5.7,6.39,6.14,1.96,2.21,2.66,2.77,2.58,2.69,4.97,4.64,4.21,2.169037,1.826574,1.895572,2.220568,2.405748,1.55,2.09,1.71
2513.025,5.327063,3.813707,3.527524,3.778967,6.400111,4.578241,5.93541,3.499434,3.818796,9.719081,8.933954,4.941157,5.156327,5.270104,10.91077,10.7,6.528238,7.401157,5.984874,6.783642,5.902107,2.703884,2.230017,2.02052,3.847371,3.434042,4.466099,4.960701,5.72,6.33,6.14,1.88,2.33,2.7,2.73,2.62,2.77,5.06,4.59,4.09,2.229626,1.771531,2.007479,2.260353,2.432384,1.58,2.04,1.83
2513.99,5.322813,3.777007,3.399244,3.911846,6.416531,4.59422,5.875451,3.538486,3.740141,9.749042,8.806002,4.968454,5.147178,5.20616,10.95561,10.8,6.486125,7.400671,5.900531,6.967512,5.912876,2.683541,2.205171,1.927595,3.932314,3.546065,4.459841,4.975835,5.73,6.3,6.18,1.8,2.49,2.72,2.72,2.72,2.85,5.09,4.55,3.98,2.256935,1.715142,2.087112,2.276386,2.486933,1.59,2.01,1.97
2514.954,5.356686,3.750482,3.323579,4.006771,6.43201,4.640878,5.816113,3.605357,3.662948,9.791624,8.64431,5.011442,5.091875,5.160449,11.01969,10.8,6.453706,7.402089,5.839697,7.121203,5.883948,2.643615,2.216905,1.905551,3.982967,3.664382,4.469888,4.995609,5.74,6.29,6.26,1.74,2.66,2.72,2.74,2.87,2.91,5.08,4.53,3.88,2.247757,1.656054,2.123609,2.280343,2.553777,1.61,2,2.1
2515.918,5.429841,3.750292,3.312296,4.070212,6.433584,4.709876,5.771189,3.68424,3.595424,9.848984,8.475899,5.046725,4.991298,5.125482,11.1004,10.9,6.435643,7.401723,5.821929,7.225205,5.840327,2.580076,2.258029,1.94876,3.993558,3.778762,4.50176,5.017002,5.75,6.28,6.39,1.7,2.8,2.7,2.79,3.04,2.97,5.02,4.52,3.82,2.210704,1.591951,2.114422,2.28706,2.616862,1.63,2,2.21
2516.882,5.54116,3.784829,3.35747,4.109505,6.409673,4.784191,5.74743,3.753238,3.54125,9.911298,8.322514,5.054846,4.857087,5.098272,11.18817,11,6.43735,7.389126,5.857732,7.270271,5.807744,2.496464,2.316568,2.045401,3.967543,3.880489,4.553355,5.040033,5.75,6.26,6.55,1.7,2.91,2.65,2.86,3.18,3.01,4.92,4.53,3.81,2.162143,1.524295,2.064929,2.30869,2.662861,1.65,1.98,2.29
2517.846,5.683849,3.84709,3.434458,4.129305,6.354815,4.844467,5.744033,3.791974,3.500103,9.959627,8.1958,5.02748,4.710463,5.082631,11.27022,11,6.464862,7.353199,5.944414,7.257799,5.802094,2.40398,2.377876,2.178184,3.914824,3.961025,4.615804,5.067657,5.75,6.25,6.69,1.73,2.95,2.58,2.95,3.25,3.04,4.78,4.55,3.85,2.119164,1.459304,1.988058,2.350447,2.682699,1.68,1.96,2.33
2518.811,5.843077,3.916162,3.510546,4.130837,6.27249,4.876728,5.75564,3.788497,3.468071,9.97376,8.096572,4.970556,4.576485,5.087214,11.33554,11.1,6.523908,7.288755,6.066539,7.196554,5.824393,2.319731,2.427681,2.319437,3.848483,4.011796,4.676836,5.104393,5.73,6.24,6.8,1.79,2.95,2.5,3.04,3.24,3.05,4.63,4.56,3.95,2.0924,1.405588,1.903036,2.409435,2.672345,1.69,1.95,2.35
2519.775,5.996056,3.967324,3.555327,4.113518,6.173977,4.878042,5.777134,3.742916,3.438695,9.941284,8.017923,4.902398,4.475773,5.121274,11.37897,11.1,6.617855,7.201012,6.200456,7.097746,5.863559,2.262556,2.455792,2.433922,3.784031,4.025739,4.725157,5.154205,5.71,6.25,6.85,1.86,2.9,2.43,3.13,3.16,3.06,4.49,4.56,4.1,2.0817,1.370899,1.83188,2.476799,2.633268,1.69,1.94,2.37
2520.739,6.115093,3.983253,3.548601,4.077526,6.07399,4.857859,5.807229,3.666513,3.406579,9.86346,7.950622,4.847319,4.417451,5.190124,11.40188,11.1,6.744813,7.106371,6.320847,6.97094,5.904064,2.246617,2.459059,2.49077,3.739609,3.999864,4.753962,5.218437,5.68,6.28,6.82,1.93,2.85,2.38,3.23,3.03,3.05,4.37,4.55,4.29,2.076659,1.360042,1.793544,2.541945,2.572114,1.66,1.95,2.41
2521.703,6.173345,3.959512,3.483618,4.025767,5.985601,4.834573,5.848356,3.576579,3.372969,9.755055,7.888325,4.826962,4.396637,5.291523,11.40953,11.1,6.895178,7.028826,6.406828,6.822737,5.933303,2.275252,2.442198,2.475704,3.732071,3.937418,4.762512,5.294265,5.66,6.33,6.74,1.98,2.8,2.37,3.33,2.89,3.03,4.29,4.52,4.48,2.06196,1.374255,1.797683,2.596665,2.499143,1.61,1.99,2.46
2522.667,6.151969,3.9027,3.366015,3.964334,5.916866,4.828644,5.902922,3.489114,3.348485,9.638586,7.83041,4.852847,4.397776,5.414109,11.40653,11.2,7.0516,6.992739,6.445833,6.658567,5.945617,2.338901,2.416186,2.396628,3.767874,3.848657,4.755524,5.373953,5.69,6.4,6.61,2.02,2.77,2.39,3.41,2.8,3,4.25,4.48,4.67,2.025333,1.411188,1.841015,2.637321,2.425339,1.56,2.05,2.53
2523.632,6.046672,3.82461,3.210299,3.901472,5.869971,4.854802,5.968535,3.413318,3.348321,9.536126,7.781389,4.923284,4.402439,5.538865,11.39357,11.2,7.192442,7.01463,6.434802,6.486316,5.943053,2.418917,2.395036,2.281176,3.835728,3.749992,4.741084,5.445856,5.75,6.46,6.48,2.03,2.75,2.44,3.47,2.76,2.98,4.26,4.41,4.81,1.964588,1.465015,1.908617,2.664485,2.358931,1.53,2.11,2.6
2524.596,5.871089,3.737165,3.03594,3.845781,5.842253,4.91593,6.035648,3.351319,3.381318,9.46281,7.747804,5.025477,4.398157,5.64399,11.36689,11.3,7.297652,7.097054,6.379167,6.319161,5.934,2.495342,2.392208,2.1674,3.909012,3.661267,4.727923,5.497972,5.88,6.52,6.37,2.01,2.75,2.49,3.5,2.78,2.97,4.29,4.32,4.88,1.890263,1.527046,1.980164,2.680682,2.30286,1.54,2.18,2.65
2525.56,5.655284,3.650738,2.864298,3.804602,5.82811,5.000391,6.089209,3.302427,3.441788,9.424033,7.734913,5.141078,4.38413,5.711441,11.32079,11.3,7.354557,7.226506,6.290333,6.17537,5.930228,2.554712,2.417571,2.089417,3.957143,3.600547,4.722814,5.523181,6.04,6.56,6.29,1.97,2.74,2.54,3.49,2.87,2.97,4.33,4.21,4.89,1.822235,1.587107,2.038477,2.687664,2.254703,1.61,2.23,2.67
2526.524,5.439141,3.574243,2.716185,3.783139,5.821031,5.083796,6.113501,3.267113,3.511829,9.416135,7.74493,5.252267,4.37105,5.732514,11.25159,11.3,7.361086,7.375581,6.182107,6.074251,5.942409,2.594321,2.475149,2.062669,3.958191,3.57711,4.728859,5.523109,6.23,6.58,6.26,1.93,2.73,2.56,3.47,3,2.99,4.36,4.08,4.82,1.781808,1.635207,2.076062,2.68484,2.209045,1.72,2.25,2.67
2527.489,5.262429,3.513878,2.609057,3.784238,5.815562,5.135201,6.097856,3.247239,3.571446,9.429295,7.776898,5.345846,4.37523,5.710024,11.16119,11.2,7.325197,7.509211,6.066631,6.029686,5.97499,2.621084,2.561852,2.07808,3.906939,3.586621,4.745424,5.507839,6.41,6.58,6.27,1.9,2.71,2.55,3.44,3.15,3,4.39,3.96,4.7,1.783743,1.662699,2.095741,2.669733,2.160773,1.87,2.25,2.66
2528.453,5.154612,3.470197,2.553533,3.808078,5.808909,5.126267,6.040864,3.243684,3.607463,9.45183,7.826805,5.414145,4.410481,5.656333,11.05846,11.2,7.26101,7.594344,5.951214,6.044126,6.022892,2.645417,2.667727,2.111166,3.816773,3.612824,4.769719,5.491357,6.55,6.56,6.3,1.91,2.69,2.5,3.43,3.3,2.99,4.42,3.86,4.53,1.83221,1.662706,2.104513,2.640196,2.107758,2,2.23,2.66
2529.417,5.127725,3.436992,2.550657,3.851298,5.801669,5.040493,5.951505,3.255183,3.616581,9.47484,7.887423,5.45312,4.48217,5.588163,10.9577,11.2,7.183341,7.610452,5.837897,6.106183,6.07218,2.673296,2.777995,2.138814,3.715595,3.63466,4.798875,5.485334,6.64,6.53,6.35,1.95,2.67,2.42,3.44,3.43,2.97,4.44,3.8,4.37,1.92034,1.630292,2.105198,2.596939,2.052449,2.1,2.21,2.68
2530.381,5.174603,3.404855,2.591822,3.905991,5.797096,4.879251,5.846643,3.279922,3.604376,9.495292,7.94873,5.459205,4.58543,5.520443,10.87472,11.2,7.102774,7.556347,5.726143,6.193691,6.10509,2.701101,2.876384,2.151363,3.636822,3.633111,4.830958,5.494283,6.67,6.47,6.39,2.02,2.64,2.3,3.46,3.54,2.93,4.46,3.77,4.22,2.031141,1.563146,2.093531,2.544846,2.002097,2.14,2.19,2.71
2531.346,5.272833,3.367835,2.661621,3.959797,5.79921,4.662709,5.745769,3.317993,3.583334,9.515835,7.999832,5.427074,4.706729,5.461791,10.82186,11.2,7.023177,7.449665,5.616932,6.281362,6.107009,2.716542,2.948711,2.154478,3.608032,3.594496,4.864466,5.513922,6.63,6.41,6.41,2.13,2.59,2.16,3.46,3.6,2.9,4.49,3.78,4.12,2.140357,1.463322,2.064151,2.492218,1.966968,2.11,2.19,2.75
2532.31,5.392787,3.328534,2.742643,3.998067,5.811086,4.425172,5.665286,3.37218,3.569886,9.541768,8.031953,5.349782,4.827593,5.413579,10.80427,11.3,6.942529,7.319209,5.515453,6.3497,6.072449,2.705163,2.985861,2.16262,3.641229,3.512247,4.897355,5.533438,6.55,6.34,6.41,2.26,2.54,2.01,3.42,3.63,2.87,4.53,3.81,4.08,2.222756,1.339966,2.020295,2.448194,1.956219,2.04,2.2,2.77
2533.274,5.506711,3.298208,2.821302,4.008015,5.834599,4.205989,5.614974,3.44651,3.578738,9.577479,8.040845,5.221646,4.930255,5.372553,10.81882,11.4,6.856537,7.194539,5.431218,6.391008,6.007535,2.658612,2.985586,2.190206,3.728261,3.389825,4.926871,5.541278,6.43,6.27,6.38,2.39,2.46,1.87,3.35,3.62,2.87,4.56,3.86,4.1,2.260003,1.212159,1.978436,2.419482,1.97286,1.94,2.21,2.75
2534.238,5.595639,3.291664,2.893267,3.983656,5.871449,4.038135,5.597856,3.543435,3.615348,9.624746,8.027472,5.042721,5.003997,5.334934,10.85594,11.6,6.763,7.09807,5.376326,6.409769,5.928078,2.580304,2.952853,2.247312,3.842824,3.243454,4.950369,5.532169,6.3,6.21,6.34,2.5,2.37,1.75,3.26,3.56,2.88,4.57,3.9,4.18,2.246403,1.108961,1.962294,2.408306,2.01051,1.85,2.22,2.68
2535.203,5.652102,3.319922,2.965967,3.92961,5.924252,3.938169,5.612203,3.661018,3.671654,9.683011,7.996862,4.822902,5.049253,5.299313,10.90329,11.8,6.664612,7.04181,5.362888,6.417487,5.853679,2.485744,2.898635,2.340478,3.948071,3.100275,4.966292,5.511592,6.15,6.17,6.31,2.58,2.26,1.66,3.17,3.47,2.91,4.55,3.93,4.29,2.190003,1.060164,1.988244,2.412816,2.054045,1.78,2.22,2.54
2536.167,5.67859,3.385017,3.055859,3.861638,5.99658,3.902147,5.653151,3.791329,3.729311,9.750272,7.956012,4.583482,5.076739,5.266867,10.94933,11.9,6.568948,7.027296,5.399858,6.424381,5.800298,2.397493,2.837552,2.472139,4.007074,2.989581,4.974583,5.494823,6.02,6.15,6.28,2.62,2.17,1.62,3.13,3.35,2.94,4.49,3.95,4.43,2.109044,1.0754,2.053229,2.429492,2.084161,1.74,2.18,2.36
2537.131,5.683544,3.479983,3.180637,3.802605,6.091944,3.909863,5.712461,3.921071,3.768676,9.823341,7.911773,4.354925,5.101656,5.239445,10.98569,12,6.485894,7.04707,5.489112,6.43186,5.774632,2.337429,2.784937,2.635404,3.992692,2.931006,4.976635,5.500796,5.9,6.13,6.27,2.61,2.12,1.63,3.14,3.22,2.96,4.41,3.98,4.56,2.025617,1.131343,2.136509,2.455359,2.084395,1.75,2.13,2.18
2538.095,5.677284,3.593176,3.349514,3.774265,6.212118,3.934654,5.777481,4.03444,3.777586,9.89732,7.869304,4.171004,5.136144,5.217468,11.00763,12,6.424049,7.087924,5.622118,6.429838,5.772935,2.320072,2.753825,2.810402,3.894101,2.92758,4.975249,5.543731,5.81,6.11,6.27,2.57,2.11,1.66,3.22,3.09,2.95,4.3,4.02,4.68,1.959126,1.187092,2.212592,2.488794,2.048108,1.79,2.07,2.03
2539.06,5.669682,3.713496,3.55599,3.787643,6.355485,3.953385,5.831526,4.11718,3.755685,9.96489,7.831264,4.060989,5.184112,5.199443,11.01338,12,6.387976,7.136181,5.779408,6.401399,5.783941,2.349511,2.752225,2.968934,3.718843,2.967609,4.974983,5.62644,5.77,6.1,6.29,2.49,2.17,1.7,3.34,2.97,2.93,4.2,4.08,4.77,1.921738,1.208865,2.263657,2.529726,1.982695,1.85,2.03,1.95
2540.024,5.669847,3.833508,3.776548,3.836482,6.515872,3.953053,5.857092,4.16026,3.713671,10.01633,7.797799,4.042492,5.240735,5.183731,11.00307,12,6.377962,7.182775,5.934035,6.333402,5.793496,2.420094,2.781303,3.085015,3.490946,3.031605,4.982551,5.738173,5.79,6.09,6.31,2.39,2.28,1.72,3.46,2.89,2.88,4.12,4.16,4.84,1.916741,1.183626,2.285464,2.580077,1.908813,1.9,2.03,1.96
2540.988,5.686863,3.949879,3.976363,3.897627,6.682682,3.933125,5.841273,4.161861,3.669283,10.04115,7.767116,4.117494,5.296019,5.171592,10.97807,11.9,6.392469,7.225365,6.058047,6.227678,5.788568,2.519675,2.835301,3.143774,3.245888,3.099092,5.006436,5.858061,5.87,6.08,6.35,2.28,2.43,1.71,3.54,2.86,2.83,4.1,4.25,4.88,1.93933,1.122841,2.28731,2.64288,1.854256,1.93,2.07,2.03
2541.952,5.730021,4.062101,4.120466,3.938927,6.842274,3.903876,5.781034,4.126938,3.64214,10.03151,7.736619,4.27269,5.33997,5.169652,10.94124,11.7,6.431276,7.266532,6.129539,6.105954,5.760036,2.633996,2.903314,3.144284,3.022928,3.154141,5.054812,5.962173,6.01,6.1,6.4,2.16,2.6,1.68,3.54,2.87,2.79,4.13,4.33,4.9,1.978745,1.057837,2.287769,2.718269,1.844183,1.95,2.18,2.16
2542.917,5.807466,4.170774,4.186289,3.931547,6.979867,3.881458,5.685915,4.064591,3.648871,9.986151,7.704181,4.483309,5.366757,5.19011,10.89741,11.5,6.496463,7.309951,6.137813,6.004368,5.704396,2.750459,2.97186,3.096792,2.855677,3.189733,5.13186,6.030536,6.18,6.14,6.47,2.07,2.76,1.64,3.45,2.92,2.76,4.22,4.41,4.9,2.020922,1.021821,2.307541,2.79833,1.891641,1.94,2.34,2.31
